crop;Düve;Heifer;
crop;Ebegümeci;Hibiscus;
crop;Ejder Meyvesi;Dragon Fruit;
crop;Ekinezya;Echinacea;
crop;Endivyen;The Endivy;
crop;Erik Japon;Plum Japanese;
crop;Erik Papaz;Plum Pastor;
crop;Fasülye Maş;Bean Mash;
crop;Fesleğen;Basil;
crop;Fiğ Macar;Vetch Hungarian;
crop;Frambuaz;Raspberry;
crop;Frenk Maydanozu;Chervil;
crop;Frenk Üzümü;Red Currant;
crop;Fresia;Freesia;
crop;Gazal Boynuzu;Gazal Horn;
crop;Gelincik;Poppy;
crop;Gerbera;Gerbera;
crop;Gilaburu;Gilaburu;
crop;Glayöl;Gladiolus;
crop;Gojiberry;Gojiberry;
crop;Gül;Rose;
crop;Hindiba;Chicory;
crop;Hint Keneviri;Cannabis;
crop;Hünnap;Jujube;
crop;Hüsnüyusuf;Sweet William;
crop;Isırgan Otu;Dead Nettle;
crop;İnek;Cow;
crop;İris;Iris;
crop;İskenderiye Üçgülü;Alexandria Triangle;
crop;İtalyan Çimi;Italian Grass;
crop;Kabak Bal;Pumpkin Honey;
crop;Kadife;Velvet;
crop;Kamışsı Yumak;Cane Yarn;
crop;Kamkat;Kumquat;
crop;Kantaron;Centaury;
crop;Karabuğday;Buckwheat;
crop;Karanfil;Clove;
crop;Karayemiş;Black Eaten;
crop;Kartopu;Snowball;
crop;Kasımpatı;Chrysanthemum;
crop;Keçi;Goat;
crop;Kenevir Lif;Hemp Fiber;
crop;Keten Lif;Linen Fiber;
crop;Keten Otu;Flax Grass;
crop;Kılçıksız Brom;Fishbone Bromine;
crop;Kızılcık;Cranberry;
crop;Kişniş;Coriander;
crop;Kohlraby;Kohlrabi;
crop;Kop Salat;Kop Salat;
crop;Koyun;Sheep;
crop;Krizantem;Chrysanthemum;
crop;Kudret Narı;Pomegranate Pomegranate;
crop;Kuş Üzümü;Currants;
crop;Kuşburnu;Rosehip;
crop;Kuşkonmaz;Asparagus;
crop;Kuzukulağı;Sorrel;
crop;Labada;Labada;
crop;Lale;Tulip;
crop;Latin Çiçeği;Latin Flower;
crop;Lavanta;Lavender;
crop;Likarpa;Likarp;
crop;Lilyum;Lilies;
crop;Limon Grass;Lemongrass;
crop;Lisanthus;Lisianthus;
crop;Lolorosso;Lolorosso;
crop;Lolorosso (Kırmızı);Lolorosso (Red);
crop;Lolorosso (Yeşil);Lolorosso (Green);
crop;Malak;Málaga;
crop;Mango;Mango;
crop;Mantar;Mushroom;
crop;Melissa;Melissa;
crop;Menekşe;Violet;
crop;Mercanköşk;Marjoram;
crop;Mısır Silajlık (Kuru);Corn Silage (Dry);
crop;Mısır Silajlık (Sulu);Corn Silage;
crop;Midye;Mussel;
crop;Mizuna;Mizuna;
crop;Nadas;Fallow;
crop;Nergiz;Calendula;
crop;Nerine;Nerina;
crop;Orkide;Orchid;
crop;Ortanca;Hydrangea;
crop;Otlak Ayrığı;Pasture Separation;
crop;Pancar;Beet;
crop;Papatya;Daisy;
crop;Pepino;Pepino;
crop;Petunya;Petunia;
crop;Polorosso;Polorosso;
crop;Radika;Radika;
crop;Ranunculus (Düğün Çiçeği);Ranunculus (Buttercup);
crop;Rezene;Fennel;
crop;Safran;Saffron;
crop;Salep;Sahlep;
crop;Sardunya;Sardinia;
crop;Sığır;Beef;
crop;Sıkleman Çiçeği;Flower;
crop;Solidago (Altın Başak);Solidago (Goldenrod);
crop;Sorgum-Sudanotu Melezi;Sorghum-Sudanese Hybrid;
crop;Statice;Statica;
crop;Stevia;Stevie;
crop;Sudan Otu;Sudanese Weed;
crop;Sumak;Sumac;
crop;Sümbül;Hyacinth;
crop;Şebboy;Gillyflower;
crop;Şevketibostan;Blessed Thistle;
crop;Şiniklav;Siniklav;
crop;Tangelo;Tangelo;
crop;Tangor;Tango;
crop;Tarçın;Cinnamon;
crop;Tarhun;Tarragon;
crop;Tatsoi;The Tatson;
crop;Tohum (Kutu);Seed (Box);
crop;Tritikale (Yeşil Ot);Triticale (Green Herb);
crop;Turp Beyaz;Radish White;
crop;Turunç;Bitter Orange;
crop;Üvez;Rowanberry;
crop;Yaban Mersini;Blueberries;
crop;Yaban Orkidesi;Wild Orchid;
crop;Yapay Çayır-Mera;Artificial Meadow-Pasture;
crop;Yaş Koza;Age Cocoon;
crop;Yem Baklası;Feed Pods;
crop;Yeni Türler;New Species;
crop;Yerelması;Topinambour;
crop;Yonca (Kuru);Alfalfa (Dry);
crop;Yonca (Sulu);Alfalfa (Juicy);
crop;Yulaf (Yeşil Ot);Oats (Green Herb);
crop;Zahter;Zahter;
crop;Zencefil;Ginger;
crop;Zerdali;Zerdali;
crop;Zeytinyağı;Olive Oil;
crop;Sazan;Carp;
crop;Oğlak;Goat;
crop;Koç;Ram;
crop;Teke;Billy;
crop;Tosun;Bullock;
crop;Fasülye (Kuru);Dry Beans;
crop;Lolorosso (Kırmızı Yaprak);Lolorosso (Red-leaved);
crop;Lolorosso (Yeşil Yaprak);Lolorosso (Green-leaved);
crop;Pancar Yemlik;Fodder Beet;
crop;Soğan Kuru (arpacık);Onion (Shallot);
crop;Stevia (Şeker otu);Stevia;
crop;İpekböceği;Silkworm;
crop;Manda;Mandate;
crop;Ayçiçeği Çerezlik;Sunflower (Appetizers);
crop;Bakla Kuru;Fève sèche;
crop;Boğadikeni;Eryngium;
crop;Kadife Çiçeği;Tagetes;
crop;Yabani Havuç;Daucus;
crop;N/A;N/A;
crop;Alabaş;Alabaster grass;
crop;Çayır otu;Fescue;
crop;Hardal otu;Leaf mustard;
crop;Karabaş otu;Cassidony;
crop;Karakafes otu;Comfrey;
crop;Sakız ağacı;Mastic;
crop;Menengiç;Terebinth;
crop;Şevketi bostan;Blessed thistle;
crop;Mahlep;Mahaleb;
crop;Ihlamur;Linden;
crop;Turp otu;Wild radish;
crop;Darı;Panicum;
crop;Kapari;Cappers;
crop;Hurma;Persimmon;
crop;Şeker kamışı;Molasses;
crop;Frenk Soğanı;Chive;
crop;Aronya;Chokeberry;
crop;Hatmi;Epicalyces;
crop;Kuzu kulağı;Stachys byzantina;
crop;Kahve;Coffee;
crop;Keten;Flax;
crop;Palmiye;Palm;
crop;Guava;Guava;
crop;Hindistan cevizi;Coconut;
crop;Goji Berry;Goji Berry;
fields;fields-search-placeholder;Search a field name;
fields;add-field-header;Oh my, you don’t have any fields;
fields;add-field-description;Click the button below to add a field right away;
fields;add-field-button-text;Add new field;
fields;fields-add;Add Field;
fields;draw;Draw;
fields;parcel;Parcel;
fields;upload;Upload;
fields;add-description;Select an adding method;
fields;add-description-2;Description about the method of adding a field and so on so forth;
fields;parcel-upload-description;Drag and drop or click to upload KML file;
fields;save-button-text;Get the field;
fields;owner;Property Owner;
fields;tenant;Tenant;
fields;new-farm-name;New Farm Name;
fields;new-farm-description;Add a farm to select a field;
fields;no-fields;You haven't added any fields yet;
fields;no-fields-button;Add a field here;
fields;no-crop-plan;You haven't planned your crops yet.;
fields;no-crop-plan-button;Add a crop plan here;
fields;landlord;Landlord;
fields;owner-ship;Field Ownership;
fields;city;City;
fields;dictrict;Dictrict;
fields;village;Village;
fields;block;Block;
fields;parcel-name-eg;;
fields;village-name-eg;;
fields;district-name-eg;;
fields;block-name-eg;;
fields;field-name-eg;;
fields;farm-name-eg;;
fields;ownership-eg;;
fields;city-name-eg;;
fields;block-parcel-wrong;The parcel you searched for could not be found. Please try again.;
fields;block-parcel-description;You can add your field by entering the parcel information of your region. This feature is only valid in Turkey.;
fields;field-name;Field Name;
fields;farm-name;Farm Name;
fields;add-new-farm;Add new farm;
fields;enter-details;Enter details;
fields;draw_0;Set your starting point and click to start drawing.;
fields;draw_1;Add the other points in clockwise or counterclockwise order. Do not intersect polygon boundaries.;
fields;draw_2;Continuing to create an area by adding other points.;
fields;draw_3;And please click the first point again to complete the drawing.;
fields;error-kml;Couldn’t find the imported field. No worries! Just check your information and try again.;
fields;easy-assign-fields;Easily assign these fields;
fields;assing-fields-question;Do you want to assign your [{{campaign}}] fields into a farm?;
fields;fields-from;Fields from {{name}};
fields;do-later;I'll do it later;
fields;assign;Assign;
fields;assign-fields;Assign Fields;
fields;unassigned-fields;Unassigned fields;
fields;filter-your-fields;Filter your fields;
fields;services;Services;
fields;farm-selection;Farm selection;
fields;season;Season;
fields;soil-type;Soil Type;
fields;soil-type-eg;;
fields;season-eg;;
fields;crop-variety-eg;;
fields;irrigation-method-eg;;
fields;updated-success-crop-plan;;
fields;updated-success-edit-field;updated-success-edit-field;
fields;edit-field;Edit field;
crop-plan;empty-header;You haven’t planned your crops yet;
crop-plan;empty-content;Click the button below to create a crop plan;
crop-plan;empty-button;Create a plan;
crop-plan;create-crop-plan;Create a crop plan;
crop-plan;divide-area;I want to divide my field into plantation areas;
crop-plan;crop-selection;Crop Selection;
crop-plan;type;Type;
crop-plan;variety;Variety;
crop-plan;plantation-date;Plantation date;
crop-plan;harvest-period;Harvest period;
crop-plan;crop-type-eg;;
crop-plan;crop-variety-eg;;
crop-plan;plantation-date-eg;;
crop-plan;harvest-date-eg;;
crop-plan;crop-areas;Plantation areas;
crop-plan;harvest;Harvest;
crop-plan;plantation-area-name;Plantation Area Name;
crop-plan;add-another-crop;Add another crop;
crop-plan;draw-crop-plan;Here you can choose which area of your field to plant.;
crop-plan;plantation-area-created;Plantation area created;
crop-plan;harvest-summary;Harvest summary;
crop-plan;harvest-history;Harvest History;
crop-plan;harvested;Harvested;
crop-plan;harvested-this-area;I have fully harvested this area;
crop-plan;plantaion-harvest-date;Plantation and Harvest Date;
crop-plan;save-harvest;Save harvest;
crop-plan;area-yield-information;Area and yield information;
crop-plan;harvested-area;Harvested area ({{unit}});
crop-plan;total-yield;Total yield;
crop-plan;more-harvested;{{number}} more harvests;
crop-plan;collapse;Collapse;
crop-plan;plantation-area;Plantation Area;
crop-plan;dates;Dates;
crop-plan;plantation;Plantation;
crop-plan;season;Season;
crop-plan;irrigation-method;Irrigation Method;
crop-plan;soil-type;Soil Type;
crop-plan;edit-field;Edit field;
crop-plan;crop-eg;;
crop-plan;crop-plan-name-eg;;
crop-plan;about-dividing-header;About divid ing into plantation areas;
crop-plan;about-dividing-description;Utilizing the inherent versatility of a field, it is possible to implement multiple cycles of sowing and harvesting within the same boundaries throughout the growing season;
crop-plan;more-about-dividing;More about dividing;
crop-plan;about-dividing-description-long;Utilizing the inherent versatility of a field, it is possible to implement multiple cycles of sowing and harvesting within the same boundaries throughout the growing season. Leveraging this capability, farmers can strategically devise crop plans for distinct sections of their fields and seamlessly execute those plans while maintaining the integrity of the field boundaries.;
crop-plan;harvest-yield-eg;;
crop-plan;unit-eg;;
crop-plan;harvest-area-eg;;
sticky-trap;sticky-trap-changes;Sticky Trap Changes;
sticky-trap;enter-date;Enter a date;
sticky-trap;change-date;Change date;
sticky-trap;not-available;Not available;
sticky-trap;add;Add;
sticky-trap;empty-header;Trap changes not found;
sticky-trap;empty-content;Tap the button to add a trap change;
sticky-trap;empty;Empty;
sticky-trap;moderately-full;Moderately full;
sticky-trap;half-full;Half full;
sticky-trap;moderately-empty;Moderately empty;
sticky-trap;too-full;Too full;
sticky-trap;full;Full;
sticky-trap;update-trap;Update Trap;
sticky-trap;add-desc;Add the date of your trap renewal;
sticky-trap;date-entered;Date entered;
sticky-trap;save;Save;
sticky-trap;change-trap;Change trap date;
sticky-trap;no-data;Add a date;
sticky-trap;save-success;Your sticky trap have successfully been added;
sticky-trap;last-change-date;Last change date;
sticky-trap;add-change-date;Add a change date;
sticky-trap;succesfully-added;Sticky trap changes entry logged;
pheromone-lure;details;Last added lure date;
pheromone-lure;empty-header;You haven’t added pheromone lure;
pheromone-lure;empty-content;Click the button below to add pheromone lure;
pheromone-lure;add-lure;Add pheromone lure;
pheromone-lure;expiration-date;Expires on;
pheromone-lure;opened-on;Opened on;
pheromone-lure;pheromone-status;Pheromone Status;
pheromone-lure;add-pheromone;Add the info for your pheromone trap;
pheromone-lure;change-pheromone;Change the info for your pheromone trap;
pheromone-lure;placement-date;Placement Date;
pheromone-lure;pheromone-type;Pheromone Type;
pheromone-lure;pheromone-expiry-date;Pheromone Expiry Date;
pheromone-lure;add;Add;
pheromone-lure;bug-list;Pheromone Type List;
pheromone-lure;save-success;Your pheromone lure data and insect type have successfully been added;
pheromone-lure;date-warning;Expiry Date must be greater than Change Date. Please change your change date or expiry date.;
pheromone-lure;choose-insect-type;Please choose insect type.;
pheromone-lure;no-data;Add a date;
pheromone-lure;pheromone-lure;Pheromone lure;
pheromone-lure;save;Save;
pheromone-lure;succesfully-added;Pheromone lure entry logged;
timeline;add-stage;Add a stage;
timeline;empty-header;You haven’t added a stage yet;
timeline;empty-content;Click the button below to add a stage.;
timeline;add-stage-date;Add stage date;
timeline;add-desc;Date of your stage;
timeline;stage-type;Stage type;
timeline;save-success;Your timeline data has successfully been added;
timeline;stage-name;Stage name;
timeline;stage-date;Stage date;
timeline;current-stage;Current Stage;
timeline;started-on;Started on;
timeline;timeline;Timeline;
timeline;save;Save;
timeline;succesfully-added;Stage entry logged;
select-farm;select-farm;Select a Farm;
select-farm;search-field-name;Search a field name;
select-farm;search-crop-plan-name;Search a plantation area name;
disease;0;season;
disease;7;week;
disease;30;month;
disease;header;Recommendation;
disease;disease;Disease;
disease;irrigation;Irrigation;
disease;legend;Legend;
disease;risk-status;Risk Status;
disease;view-as-graph;View as a graph;
disease;view-as-table;View as a table;
disease;days-with-disease;Days with disease;
disease;high-risk;High risk represent.Please spray as soon as possible;
disease;spraying;Spraying;
disease;view-past-sprayings;View past sprayings;
disease;view-sprayings;View sprayings;
disease;view-irrigations;View irrigations;
disease;view-suitable-hours;View Suitable Hours;
disease;add-spraying;Add Spraying;
disease;add-spraying-date;Add Spraying Date;
disease;HR;HR;
disease;LR;LR;
disease;NR;NR;
disease;NA;N/A;
disease;SP;SP;
disease;algorithm-work;How does our algorithm work?;
disease;algorithm-work-description;For disease models to work, please add present phenological stages on your home page;
disease;start-adding-stages;Start adding stages;
disease;no-disease;Add a stage to view the disease;
disease;read-more;Read more;
disease;collapse;Collapse;
disease;high-risk-alert;High risk alert;
disease;spray-possible;Please spray as soon as possible;
disease;no-disease-for-crop-header;Disease model unavailable;
disease;no-disease-for-crop-content;For this specific crop, there seems to be no models available at the moment. You can, however, view models of other crops.;
disease;try-different-crop;Try a different crop type;
disease-legend;unknown;Disease model available but not active.;
disease-legend;no-risk;No fungus risk has been detected.;
disease-legend;low-risk;Preliminary conditions achieved no spraying required.;
disease-legend;high-risk;Disease condition met, spray immediately.;
disease-legend;spraying;You have sprayed, crop under protection.;
spraying;suggested-suitable-hours;Suggested suitable hours;
spraying;view-more-dates;View more dates;
spraying;add-spraying;Add spraying;
spraying;last-spraying-date;Last spraying date;
spraying;spraying-date;Spraying date;
spraying;chemical-type;Chemical type;
spraying;empty-header;You haven't added spraying date yet;
spraying;empty-content;Click the button below to add spraying date;
spraying;add-spraying-date;Add spraying date;
spraying;chemical-type-choice;Chemical type of your choice;
spraying;suitable-hours;Suitable hours;
spraying;morning;Morning;
spraying;afternoon;Afternoon;
spraying;evening;Evening;
spraying;night;Night;
spraying;suitable;Suitable;
spraying;risky;Risky;
spraying;today;Today;
spraying;tomorrow;Tomorrow;
spraying;history;History;
spraying;succesfully-added;Spraying entry logged;
irrigation;irrigation;Irrigation;
irrigation;sensor-based;Sensor-based;
irrigation;irrigation-program;Irrigation Program;
irrigation;irrigation-status;Irrigation Status;
irrigation;irrigation-needed;Irrigation needed;
irrigation;no-need;No need. You're all set;
irrigation;cm;cm;
irrigation;current-soil-moisture;CURRENT SOIL MOISTURE;
irrigation;minimum-soil-moisture;Min. soil moisture;
irrigation;wet;WET;
irrigation;dry;DRY;
irrigation;expected-precipitation;Expected Precipitation;
irrigation;mm;mm;
irrigation;add-irrigation;Add Irrigation;
irrigation;add-irrigation-information;Add Irrigation information;
irrigation;irrigation-amount;Planned average dose;
irrigation;irrigation-method;Irrigation method;
irrigation;fertilizer;Fertilizer;
irrigation;spraying;Spraying;
irrigation;irrigation-starts-on;Start date;
irrigation;irrigation-ends-on;Irrigation ends on;
irrigation;end-date;End date;
irrigation;irrigation-date;Irrigation date;
irrigation;24-hour;for 24 hours;
irrigation;required;Required Field;
irrigation;empty-header;Sensored-based device not found;
irrigation;empty-content;Click the button to add a device;
irrigation;enter-date;Enter a date;
irrigation;not-equal-dates;Sowing date must be different from harvest date.;
irrigation;error;An error has been encountered.;
irrigation;view-all-irrigation;View all irrigations;
irrigation;add-device;Add a device;
irrigation;irrigation-list-empty-header;Irrigation information not found;
irrigation;irrigation-list-empty-content;You can add the irrigations you apply!;
irrigation;last-irrigation-date;Last irrigation date;
irrigation;irrigation-list;Irrigation list;
irrigation;edit-irrigation;Edit irrigation;
irrigation;coming-soon-header;Coming Soon!;
irrigation;coming-soon-content;We continue to work to improve the irrigation program. You can reach detailed data from Orbit.;
irrigation;succesfully-added;Irrigation entry logged;
weather;last-weather-report;Last weather report;
weather;precipitation;Precipitation;
weather;humidity;Humidity;
weather;wind;Wind;
weather;wind-direction;Wind Direction;
weather;suitable-tractor-use;Suitable for tractor use;
weather;view;View hourly forecast;
weather;unavailable-tractor-use;Not Suitable For Tractor Use;
weather;collapse-hourly;Collapse hourly forecast;
wind-direction;0;Directions;
wind-direction;1;South;
wind-direction;2;South West;
wind-direction;3;West;
wind-direction;4;North West;
wind-direction;5;North;
wind-direction;6;North East;
wind-direction;7;East;
wind-direction;8;South East;
wind-direction;1_s;S;
wind-direction;2_s;SW;
wind-direction;3_s;W;
wind-direction;4_s;NW;
wind-direction;5_s;N;
wind-direction;6_s;NE;
wind-direction;7_s;E;
wind-direction;8_s;SE;
rainviewer;Hafif Kar;Light snow;
rainviewer;Orta Kar;Moderate snow;
rainviewer;Yoğun Kar;Heavy snow;
rainviewer;Parçalı Bulutlu;Partly cloudy;
rainviewer;Bulutlu;Cloudy;
rainviewer;Çok Bulutlu;Overcast;
rainviewer;Çisenti (olası);Drizzle (probably);
rainviewer;Çisenti;Drizzle;
rainviewer;Hafif Yağmur;Light rain;
rainviewer;Yağmur;Rain;
rainviewer;Sağanak Yağış;Heavy rain;
rainviewer;Fırtına;Storm;
rainviewer;Dolu;Hail;
soil-analysis;empty-header;Soil analyses not found;
soil-analysis;empty-content;Add a new analysis from the button below;
soil-analysis;empty-button;Add a new analysis;
soil-analysis;analyses;Analyses;
soil-analysis;soil-type;Soil type;
soil-analysis;date;Date;
soil-analysis;organic-matter;Organic Matter;
soil-analysis;nitrogen;Nitrogen;
soil-analysis;potassium;Potassium;
soil-analysis;phosphorus;Phosphorus;
soil-analysis;pH;pH;
soil-analysis;delete-analysis;Delete analysis;
soil-analysis;add-new-analysis;Add a new analysis;
soil-analysis;Alternative-1;Alternative 1;
soil-analysis;Alternative-2;Alternative 2;
soil-analysis;Alternative-3;Alternative 3;
soil-analysis;Alternative-4;Alternative 4;
soil-analysis;Alternative-5;Alternative 5;
soil-analysis;input-soil-data;Input Soil Data;
soil-analysis;have-sample-number;If you have the sample number:;
soil-analysis;eg;e.g 2142958;
soil-analysis;enter-data-manually;Enter data manually;
soil-analysis;yield-estimation;Yield estimation;
soil-analysis;delete-analysis-text;Are you sure want to delete this soil analysis?;
soil-analysis;succesfully-added;Soil Analysis entry logged;
support;empty-content;Our expert team will answer your questions within 12 hours at the latest during working hours on weekdays;
support;empty-button;Start conversation;
support;support;Ask the expert;
support;chat-with;Chat with;
support;open;open;
support;closed;closed;
support;leave-chat;Leave chat;
support;closed-text;The chat has been closed, because the issue was resolved.;
support;new-message;New message;
crop-health;analysis;Analysis;
crop-health;notes;Notes;
crop-health;vra;VRA Maps;
notes;empty-header;You don't have any notes;
notes;empty-content;Click the button below to add a note right away;
notes;empty-button;Add new note;
notes;scouting-notes;Scouting notes;
notes;add-explain;To add a note your field, click anywhere within the field boundaries.;
notes;note-details;Note details;
notes;title;Title;
notes;problem;Problem;
notes;tag;Tag;
notes;description;Description;
notes;add-photos;Add photos;
notes;flag-date;Flag date;
notes;save-question-expert;Save and send as question to Experts;
notes;succesfully-added;Note saved;
notes;succesfully-added-expert;Note saved and sent to an agronomist;
notes;upload-photo;You can upload up-to [#] files, such as photo.;
notes;placeholder-title;;
notes;placeholder-problem;;
notes;placeholder-tag;;
notes;placeholder-description;;
notes;placeholder-flag-date;;
notes;add-borders;You must add the note within the field borders;
notes;delete-note-text;Are you sure want to delete this scouting note?;
notes;upload-files;Upload files...;
notes;delete-photo-text;Are you sure want to delete this photo?;
vra;empty-header;You haven't created any VRA maps yet;
vra;empty-content;Create a new VRA map to start;
vra;empty-button;Create a VRA Map;
vra;coming-soon-header;Coming Soon;
vra;coming-soon-content;We continue to work to improve the VRA. You can reach detailed data from Orbit.;
analysis;health-map-vegetation-zones;Health Map Vegetation Zones;
analysis;high;High;
analysis;normal;Normal;
analysis;very-low;Very low;
analysis;low;Low;
analysis;none;None;
analysis;about-ndvi-analysis;About NDVI analysis;
analysis;short-ndv-text;On this page, you can see the plant density distribution on the health map for your field. On top of the image, you will see the average NDVI value indicating the plant density of your field. This value ranges from 0 to 1, approaching 1 as your plants develop and 0 towards harvest.;
analysis;empty-header;Satellite images are not available;
analysis;empty-content;Contact our team to access satellite images.;
analysis;empty-button;Talk to sales;
analysis;viewing-your-field-health;Viewing your field health;
analysis;get-in-touch;You don’t have any satellite images.Get in touch with our team for help.;
analysis;contact-us;Contact us;
analysis;remind-me-later;Remind me later;
analysis;lowest;Lowest;
analysis;highest;Highest;
analysis;cloud;Cloud;
analysis;contact-satellite-imagery;Our team will reach out to you in approximately 12 hours about your interest in satellite imagery;
analysis;health-map-information;Health Map information;
analysis;health-map-text;Health Map allows you to analyze your field's instant state and keep track of its growth throughout the time.Color representation in the map is as follows:;
analysis;green;Green;
analysis;brown;Brown;
analysis;yellow;Yellow;
analysis;healthy-matured-crops;Healthy and matured crops;
analysis;soil;Soil;
analysis;growing-crops;Growing crops;
analysis;cloud-water-indicators;Cloud and Water indicators;
analysis;grey;Grey;
analysis;atmospheric-obstacles;Regions with no date due to the atmospheric obstacles such as cloud, cloud shadow and haze.;
analysis;blue;Blue;
analysis;regions-density;Regions with high water density.;
analysis;for-field-natural;For a field that has a natural growth rate , as the crops grow horizontally and cover the soil, the color of the field in the map would be <b style='font-weight:700'>brown, yellow and green,</b> respectively.;
analysis;observing-inconsistent;If you are <b style='font-weight:700 !important'>observing inconsistent colors</b> with the expected phenological behavior of the plant, it indicates that there may be <b style='font-weight:700'>agricultural problems</b> in that region, during these dates.;
analysis;health-map;Health Map;
analysis;analyze-page-health-map-1;High;
analysis;analyze-page-health-map-2;Normal;
analysis;analyze-page-health-map-3;Low;
analysis;analyze-page-health-map-4;Very Low;
analysis;analyze-page-health-map-5;None;
analysis;more-about-health-map;More about health map;
analysis;2-ndvi;2. Ndvi date;
analysis;1-ndvi;1. Ndvi date;
analysis;InspectionMap;Inspection Map;
analysis;NdviMap;Health Map;
analysis;TrueColorMap;Natural Image;
analysis;SoilMoistureMap;Moisture Map;
unit-pref;ha;ha;
unit-pref;ton;ton;
unit-pref;l;l;
unit-pref;kg;kg;
profile;profile;Profile;
profile;users;Users;
profile;devices;Devices;
profile;integrations;Integrations;
profile;name-surname;Name and Surname;
profile;title;Title;
profile;edit-profile;Edit profile;
profile;e-mail;E-mail;
profile;phone-number;Phone number;
profile;change-your-password;Change your password;
profile;current-password-description;Please enter your current password to make sure you are the one who changed the password.;
profile;current-password;Current Password;
profile;new-password;New Password;
profile;confirm-new-password;Confirm New Password;
profile;manage-users;Manage users;
profile;search-user;Search for a user...;
profile;search-device;Search for a device...;
profile;user-list;Users list;
profile;user-list-description;FMS authorizations can be tracked and edited from the list below.;
profile;name;Name;
profile;level;Level;
profile;showing;Showing {{current}} of {{total}};
profile;role;Role;
profile;number;Number;
profile;actions;Actions;
profile;add-user;Add user;
profile;edit-user;Edit user;
profile;change-photo;Change photo;
profile;remove-photo;Remove photo;
profile;change-password;Change password;
profile;phone-number-not-update;Phone number cannot be updated;
profile;name-surname-eg;;
profile;email;E-mail;
profile;email-eg;;
profile;title-eg;;
profile;phone-number-eg;;
profile;succesfully-change-password;succesfully-change-password;
profile;current-password-eg;;
profile;new-password-eg;;
profile;confirm-new-password-eg;;
profile;admin;Admin;
profile;user;User;
profile;about-admin;About Admin;
profile;delete-user-text;Are you sure you want to delete this user?;
profile;admin-desc;“Admin is the user with all privileges and can add another user to the system. The User can only see the screens for which he/she is authorized.“;
profile;user-authorizations;User authorizations;
profile;password;Password;
profile;password-eg;;
profile;user-added;User added successfully;
profile;user-updated;User updated successfully;
filter-field;soilAnalysis;Soil Analysis Device;
filter-field;filiz;Sensors;
filter-field;trap;Pest&Disease;
filter-field;satellite;Crop Health;
filter-field;season-eg;;
filter-field;farm;Farm;
filter-field;crop;Crop;
filter-field;crop-variety;Crop Variety;
filter-field;season;Season;
filter-field;services;Services;
filter-field;farm-selection-eg;;
devices;devices;Devices;
devices;manage-device;Manage your device connections and permissions;
devices;device-type;Device type;
devices;status;Status;
devices;assign-fields;Assign fields;
devices;id;ID;
devices;actions;Actions;
devices;on;ON;
devices;off;OFF;
devices;filiz;Filiz;
devices;filiz-pro;Filiz Pro;
devices;trap;Pesttrapp;
devices;device-location;Device Location;
devices;edit-details;Edit details;
devices;MSISDN;MSISDN;
devices;IMEI;IMEI;
devices;IMSI;IMSI;
devices;ICCID;ICCID;
devices;pest-species;Pest Species;
devices;last-sticky-trap-change;Last sticky trap change;
devices;resolution;Resolution;
devices;trap-photo-capture-time;Trap Photo Capture Time:;
devices;network-priority;Network Priority;
devices;last-pheromone-lure-change;Last pheromone lure change;
devices;pest-species-eg;;
devices;last-sticky-trap-change-eg;;
devices;resolution-eg;;
devices;trap-photo-capture-time-eg;;
devices;network-priority-eg;;
devices;last-pheromone-lure-change-eg;;
devices;sensor-id;Sensor ID;
devices;sensor-selection;Sensor Selection;
devices;last-update;Last Update;
devices;cpu-temperature;CPU Temperature;
devices;battery-status;Battery Status;
devices;sensor-selection-eg;;
devices;active-in;Active in;
devices;passive-in;Passive in;
devices;save-trap-device-opt-W;Image frequency;
devices;save-trap-device-opt-P;Network;
devices;save-trap-device-opt-R;Resolution;
devices;save-trap-change;save-trap-change;
devices;save-filiz-sensor;Saved Filiz sensor;
devices;SC1;Set to 15 cm;
devices;SC3;Set to 30 cm;
devices;SC5;Set to 45 cm;
devices;SC7;Set to 60 cm;
devices;all-devices;All devices;
integrations;integrations;Integrations;
integrations;api-connections;Manage your API connections and permissions;
integrations;desc-agrirouter;Send directions, maps and more to your equipment on the field;
integrations;desc-iotrack;Manage your devices and data from the fields in your FMS;
integrations;connect;Connect;
integrations;connected;Connected;
integrations;agrirouter;Agrirouter;
integrations;iotrack;IoTrack;
integrations;have-to-choose-both;“You have to change Pest Species and Last Pheromone Lure Change together.“ ⚠️;
integrations;have-to-choose-both-pest;“You have to change Last Pheromone Lure Change and Pest Species together.“ ⚠️;
authority;dashboard;Dashboard;
authority;fields;Fields;
authority;services;Services;
authority;reports;Reports;
authority;settings;Settings;
authority;support;Support;
authority;dashboard-home;Dashboard;
authority;fields-home;Fields;
authority;crop-health;Crop Health;
authority;agroclimate;Agroclimate;
authority;pest-disease-warnings;Pest & Disease Warnings;
authority;irrigation;Irrigation;
authority;soil-analysis;Soil Analysis;
authority;graphs;Graphs;
authority;reports-home;Reports;
authority;settings-home;Settings;
authority;support-home;Support;
